index,state_time,prediction_time,stage,raw_endpoint_rmse,expression_endpoint_rmse,expression_pca_endpoint_distance,support_fraction,reference_pca_distance_median,reference_pca_distance_p90,zero_expression_fraction
17,0.6600000262260437,0.6600000262260437,denoising,0.9778820201157749,0.3821887216659883,5.148058891296387,0.05463260932256712,5.523565769195557,7.351990652084351,0.0
18,0.6399999856948853,0.6399999856948853,denoising,0.9522616038147291,0.37534284611760593,5.043831825256348,0.055172831900167786,5.500632286071777,7.353975296020507,0.0
19,0.6200000047683716,0.6200000047683716,denoising,0.9263806364284058,0.3683179298917123,4.940602779388428,0.05573140598783557,5.479942083358765,7.368305444717407,0.0
20,0.6000000238418579,0.6000000238418579,denoising,0.9002473310224048,0.3610654153470963,4.831949234008789,0.05629866427223154,5.472207546234131,7.374484825134277,0.0
21,0.5799999833106995,0.5799999833106995,denoising,0.8738699879343678,0.3532211150043511,4.716287136077881,0.0569080327181208,5.456834554672241,7.3610056877136225,0.0
22,0.5600000023841858,0.5600000023841858,denoising,0.8472567650873908,0.3453409113676802,4.60189151763916,0.05751854813338926,5.438438177108765,7.332574367523193,0.0
23,0.5400000214576721,0.5400000214576721,denoising,0.8204151165589617,0.3370406417560542,4.479945182800293,0.05813168519295302,5.429652214050293,7.327729797363281,0.0
24,0.5199999809265137,0.5199999809265137,denoising,0.7933523320505812,0.32851148372829053,4.354630470275879,0.05873220558934564,5.401324272155762,7.304920959472656,0.0
25,0.5,0.5,denoising,0.7660752571347129,0.319804381177053,4.2300004959106445,0.059341246329697984,5.374086856842041,7.3206000328063965,0.0
26,0.47999998927116394,0.47999998927116394,denoising,0.7385907110688976,0.3109004172584857,4.097269058227539,0.05996716390520134,5.356115341186523,7.287024974822998,0.0
27,0.4599999785423279,0.4599999785423279,denoising,0.7109053200672564,0.30170488774219684,3.962661027908325,0.060613563076761745,5.338570833206177,7.271422863006592,0.0
28,0.4399999976158142,0.4399999976158142,denoising,0.6830260032907757,0.2926007540830608,3.819014072418213,0.061271431942114096,5.327236890792847,7.239431762695313,0.0
29,0.41999998688697815,0.41999998688697815,denoising,0.6549593076649283,0.2833322625622521,3.671083927154541,0.061943228292785237,5.302924871444702,7.2238586902618405,0.0
30,0.3999999761581421,0.3999999761581421,denoising,0.6267116702746934,0.2739300975421888,3.516937732696533,0.0626322291841443,5.2823426723480225,7.198389291763306,0.0
31,0.3799999952316284,0.3799999952316284,denoising,0.5982892274757282,0.2648157377779744,3.3684439659118652,0.0632710911283557,5.260792970657349,7.197371387481689,0.0
32,0.35999998450279236,0.35999998450279236,denoising,0.569697848284979,0.2561204041612844,3.2163681983947754,0.06389668099832214,5.263027906417847,7.184159660339356,0.0
33,0.3400000035762787,0.3400000035762787,denoising,0.540943960543255,0.24723540629393484,3.0648794174194336,0.06449081113674497,5.243288278579712,7.196494150161742,0.0
34,0.3199999928474426,0.3199999928474426,denoising,0.5120350165157745,0.23852970304981774,2.903792381286621,0.06507084993708054,5.231402158737183,7.197314596176147,0.0
35,0.29999998211860657,0.29999998211860657,denoising,0.4829798211706572,0.23052883312165898,2.7446608543395996,0.06562549155830537,5.222088098526001,7.169243907928466,0.0
36,0.2800000011920929,0.2800000011920929,denoising,0.45378755896510403,0.22231482836709282,2.5784173011779785,0.06618406564597315,5.213702201843262,7.142951202392578,0.0
37,0.25999999046325684,0.25999999046325684,denoising,0.42446730797835297,0.21434891109571597,2.4143881797790527,0.06670577286073825,5.200711488723755,7.139927244186401,0.0
38,0.23999999463558197,0.23999999463558197,denoising,0.3950268254109062,0.2064981078969992,2.261566638946533,0.06717258939807047,5.201143980026245,7.138482475280761,0.0
39,0.2199999988079071,0.2199999988079071,denoising,0.3654716585975286,0.19870709518400848,2.124176502227783,0.06759139707424497,5.202782154083252,7.1479919910430905,0.0
40,0.19999998807907104,0.19999998807907104,denoising,0.3358059193303341,0.19066659018413748,1.9926562309265137,0.06798103895763423,5.19412636756897,7.169375228881836,0.0
41,0.17999999225139618,0.17999999225139618,denoising,0.3060292527977315,0.1818748983069732,1.859918236732483,0.06833119232382551,5.203620672225952,7.200989437103272,0.0
42,0.1599999964237213,0.1599999964237213,denoising,0.2761379444012908,0.17227865412285898,1.727719783782959,0.06863661388422819,5.200368642807007,7.177601289749146,0.0
43,0.14000000059604645,0.14000000059604645,denoising,0.24611894315476102,0.16205966718414738,1.5901567935943604,0.0688923880557886,5.195314645767212,7.176923704147339,0.0
44,0.11999999731779099,0.11999999731779099,denoising,0.21594576216862826,0.1502842996842721,1.4398877620697021,0.06914652369966443,5.205190658569336,7.174134397506714,0.0
45,0.09999999403953552,0.09999999403953552,denoising,0.1855641590373266,0.13680399988082295,1.2811906337738037,0.06937722839765101,5.194318532943726,7.144913244247436,0.0
46,0.07999999821186066,0.07999999821186066,denoising,0.15486161961897799,0.12058379678129907,1.10438871383667,0.06959859348783556,5.198115825653076,7.166239261627197,0.0
47,0.05999999865889549,0.05999999865889549,denoising,0.12359764151459238,0.10045030780885905,0.8881881237030029,0.06982405489723155,5.19972562789917,7.214138984680176,0.0
48,0.03999999910593033,0.03999999910593033,denoising,0.09119667132864455,0.07148476280337364,0.5995180606842041,0.07012144767197986,5.215829133987427,7.203356885910034,0.0
49,0.019999999552965164,0.019999999552965164,denoising,0.05593908169977479,0.0,0.0,0.07055745988884228,5.248373508453369,7.269330835342407,0.0
50,0.0,0.019999999552965164,clean_endpoint,0.0,0.0,0.0,0.07055745988884228,5.248373508453369,7.269330835342407,0.0
