source,celltype,gene_id,gene_symbol,gene_symbol_canonical,log2_fold_change,bootstrap_ci_low,bootstrap_ci_high,stratified_permutation_p,n_SLE,n_HC,bootstraps,permutations,seed
generated,NK cell,ENSG00000185507,IRF7,IRF7,0.9364306087202664,0.5369237738605717,1.3525715556407911,0.002,29,12,1000,999,20260920
generated,NK cell,ENSG00000187608,ISG15,ISG15,0.7810623596409929,0.4646670488665837,1.074191781312197,0.001,29,12,1000,999,20260920
generated,NK cell,ENSG00000172183,ISG20,ISG20,0.30737452327605735,0.17502446698973556,0.459730172494317,0.006,29,12,1000,999,20260920
generated,NK cell,ENSG00000078081,LAMP3,LAMP3,0.0,0.0,0.0,1.0,29,12,1000,999,20260920
generated,NK cell,ENSG00000002549,LAP3,LAP3,0.5983087507068124,0.2472933867964702,1.0167847844172948,0.024,29,12,1000,999,20260920
generated,NK cell,ENSG00000139679,LPAR6,LPAR6,0.615569986794271,-0.45600920987356497,1.7937918145507248,0.303,29,12,1000,999,20260920
generated,NK cell,ENSG00000155363,MOV10,MOV10,0.0,0.0,0.0,1.0,29,12,1000,999,20260920
generated,NK cell,ENSG00000157601,MX1,MX1,1.569414550458264,0.9565273906108379,2.16114844453172,0.005,29,12,1000,999,20260920
generated,NK cell,ENSG00000089127,OAS1,OAS1,3.7446782107638006,2.484728942279977,5.290227279053493,0.001,29,12,1000,999,20260920
generated,NK cell,ENSG00000135114,OASL,OASL,2.1837624128724813,0.9985954935762104,3.5911877847022926,0.017,29,12,1000,999,20260920
generated,NK cell,ENSG00000059378,PARP12,PARP12,0.5724196138612027,0.0,1.2992717870708062,1.0,29,12,1000,999,20260920
generated,NK cell,ENSG00000173193,PARP14,PARP14,0.46644183883527,0.18774027329666704,0.7676812138298602,0.006,29,12,1000,999,20260920
generated,NK cell,ENSG00000138496,PARP9,PARP9,0.9296295054708835,0.3883397152707004,1.4433984669036235,0.002,29,12,1000,999,20260920
generated,NK cell,ENSG00000188313,PLSCR1,PLSCR1,1.400053645255761,0.9188303896520181,1.9236349316871513,0.002,29,12,1000,999,20260920
generated,NK cell,ENSG00000138035,PNPT1,PNPT1,0.20973347495258382,0.0,0.5552502990347076,1.0,29,12,1000,999,20260920
generated,NK cell,ENSG00000104312,RIPK2,RIPK2,0.9876928478395728,0.15915533958377664,1.6265561812172227,0.265,29,12,1000,999,20260920
generated,NK cell,ENSG00000092098,RNF31,RNF31,0.0,0.0,0.0,1.0,29,12,1000,999,20260920
generated,NK cell,ENSG00000134321,RSAD2,RSAD2,2.7040843635918783,1.570755535935526,3.5034869328566933,0.03,29,12,1000,999,20260920
generated,NK cell,ENSG00000205413,SAMD9,SAMD9,0.35259212977202736,0.08699402885120051,0.6635070104991143,0.103,29,12,1000,999,20260920
generated,NK cell,ENSG00000177409,SAMD9L,SAMD9L,0.8835924825570293,0.48982573607815943,1.2892442484495732,0.005,29,12,1000,999,20260920
generated,NK cell,ENSG00000188404,SELL,SELL,0.23841716097678997,0.09006904812940628,0.3993552498114925,0.022,29,12,1000,999,20260920
generated,NK cell,ENSG00000135899,SP110,SP110,0.3347106164896246,0.09184634635460717,0.6029459125665672,0.05,29,12,1000,999,20260920
generated,NK cell,ENSG00000170581,STAT2,STAT2,1.0608656050434861,0.4951609260267513,1.6687449156223988,0.002,29,12,1000,999,20260920
generated,NK cell,ENSG00000196116,TDRD7,TDRD7,0.0,0.0,0.0,1.0,29,12,1000,999,20260920
generated,NK cell,ENSG00000146859,TMEM140,TMEM140,0.0,0.0,0.0,1.0,29,12,1000,999,20260920
generated,NK cell,ENSG00000135148,TRAFD1,TRAFD1,0.6356531046062728,0.0,1.1821227295395442,0.332,29,12,1000,999,20260920
generated,NK cell,ENSG00000106785,TRIM14,TRIM14,-0.06550817161344272,-0.7030332033641736,0.6264691031615311,0.865,29,12,1000,999,20260920
generated,NK cell,ENSG00000121060,TRIM25,TRIM25,0.0,0.0,0.0,1.0,29,12,1000,999,20260920
generated,NK cell,ENSG00000132256,TRIM5,TRIM5,0.0,0.0,0.0,1.0,29,12,1000,999,20260920
generated,NK cell,ENSG00000182179,UBA7,UBA7,0.0,0.0,0.0,1.0,29,12,1000,999,20260920
generated,NK cell,ENSG00000184979,USP18,USP18,1.7132865777830595,0.8457049298374876,2.444053874205257,0.033,29,12,1000,999,20260920
generated,NK cell,ENSG00000140105,WARS,WARS1,1.8695144894061355,0.8226126878598933,2.6534052114783586,0.083,29,12,1000,999,20260920
real,NK cell,ENSG00000019582,CD74,CD74,0.3287564331250412,0.12921594491949953,0.5058542491622018,0.054,29,12,1000,999,20260920
real,NK cell,ENSG00000134326,CMPK2,CMPK2,2.302548811258333,1.6895266374315792,2.8249111476842725,0.003,29,12,1000,999,20260920
real,NK cell,ENSG00000137200,CMTR1,CMTR1,0.1875826084218958,-0.1687038754232806,0.5215138161192825,0.418,29,12,1000,999,20260920
real,NK cell,ENSG00000184371,CSF1,CSF1,0.1980048991697426,-0.835440551567537,1.1926592741931867,0.79,29,12,1000,999,20260920
real,NK cell,ENSG00000169245,CXCL10,CXCL10,2.9159193701817547,1.912866580108074,3.5883880566175486,0.007,29,12,1000,999,20260920
real,NK cell,ENSG00000169248,CXCL11,CXCL11,2.8452833807258697,0.0,4.250029866748001,0.797,29,12,1000,999,20260920
real,NK cell,ENSG00000137628,DDX60,DDX60,0.9854776297497719,0.5376385996253275,1.4664431865947853,0.006,29,12,1000,999,20260920
real,NK cell,ENSG00000055332,EIF2AK2,EIF2AK2,1.4873663135715935,1.1074592618076815,1.8495250459298251,0.002,29,12,1000,999,20260920
real,NK cell,ENSG00000133106,EPSTI1,EPSTI1,2.1811632763007682,1.6422270673702921,2.7897632572871154,0.001,29,12,1000,999,20260920
real,NK cell,ENSG00000112773,FAM46A,TENT5A,0.297509289181467,0.10682059026219691,0.4782248200960724,0.022,29,12,1000,999,20260920
real,NK cell,ENSG00000162645,GBP2,GBP2,0.2569596374624074,0.08602977179847744,0.4350773688374107,0.031,29,12,1000,999,20260920
real,NK cell,ENSG00000162654,GBP4,GBP4,0.43700276131086524,0.21017977569486995,0.685286853888638,0.01,29,12,1000,999,20260920
real,NK cell,ENSG00000137198,GMPR,GMPR,1.2387103959450436,0.570391376358133,1.8260816428096274,0.02,29,12,1000,999,20260920
real,NK cell,ENSG00000130589,HELZ2,HELZ2,0.8787230403989186,0.5324530979995172,1.239657367799604,0.002,29,12,1000,999,20260920
real,NK cell,ENSG00000138642,HERC6,HERC6,1.4430591793387928,0.9013686249896397,1.9136338249654934,0.004,29,12,1000,999,20260920
real,NK cell,ENSG00000165949,IFI27,IFI27,7.104583626926506,5.778771342969769,8.659732692617382,0.001,29,12,1000,999,20260920
real,NK cell,ENSG00000216490,IFI30,IFI30,0.9276163620512637,0.3068214553078826,1.5670150829962433,0.046,29,12,1000,999,20260920
real,NK cell,ENSG00000068079,IFI35,IFI35,0.9959838190134752,0.6692419804222504,1.2751108710031034,0.003,29,12,1000,999,20260920
real,NK cell,ENSG00000137965,IFI44,IFI44,2.371752073879312,1.8395272078960039,2.870479038634987,0.002,29,12,1000,999,20260920
real,NK cell,ENSG00000137959,IFI44L,IFI44L,4.225928773081757,3.46827329792659,5.180254588952034,0.002,29,12,1000,999,20260920
real,NK cell,ENSG00000115267,IFIH1,IFIH1,1.0142684094988081,0.610004024629747,1.3909775659543233,0.009,29,12,1000,999,20260920
real,NK cell,ENSG00000119922,IFIT2,IFIT2,0.8528153076013774,0.11621391654027523,1.6912412912896184,0.067,29,12,1000,999,20260920
real,NK cell,ENSG00000119917,IFIT3,IFIT3,1.7292363012500025,0.9777310124382832,2.4356945820114535,0.011,29,12,1000,999,20260920
real,NK cell,ENSG00000185885,IFITM1,IFITM1,0.9284765973020028,0.452328753018897,1.4703274468050453,0.004,29,12,1000,999,20260920
real,NK cell,ENSG00000185201,IFITM2,IFITM2,0.2786882408246616,0.1363019611424935,0.4345420432172945,0.004,29,12,1000,999,20260920
real,NK cell,ENSG00000142089,IFITM3,IFITM3,1.039692734644984,0.5757877532786237,1.5719794667866098,0.003,29,12,1000,999,20260920
real,NK cell,ENSG00000164136,IL15,IL15,0.3978929004786704,0.019993844784887933,0.7724989396579031,0.126,29,12,1000,999,20260920
real,NK cell,ENSG00000077238,IL4R,IL4R,-0.12114142325623646,-0.3424117944766603,0.09959561772124975,0.351,29,12,1000,999,20260920
real,NK cell,ENSG00000104432,IL7,IL7,0.7828906242720224,-0.027482704784919734,1.6596550607906593,0.21,29,12,1000,999,20260920
real,NK cell,ENSG00000185507,IRF7,IRF7,1.6119422765344753,1.1893535268624311,1.9444830727319433,0.001,29,12,1000,999,20260920
real,NK cell,ENSG00000187608,ISG15,ISG15,1.782041619444172,1.2879322620495715,2.21821533798513,0.001,29,12,1000,999,20260920
real,NK cell,ENSG00000172183,ISG20,ISG20,1.1142822077174463,0.7863313727141906,1.4085416228963403,0.001,29,12,1000,999,20260920
real,NK cell,ENSG00000078081,LAMP3,LAMP3,0.8256015997109772,-0.20071015072474216,1.801309458648701,0.31,29,12,1000,999,20260920
real,NK cell,ENSG00000002549,LAP3,LAP3,0.8813778905231512,0.5773656688484397,1.1521908286453628,0.002,29,12,1000,999,20260920
real,NK cell,ENSG00000139679,LPAR6,LPAR6,0.33169664066768506,-0.1448575608997603,0.8183745459874718,0.154,29,12,1000,999,20260920
real,NK cell,ENSG00000155363,MOV10,MOV10,0.9260643516427883,0.5905344855586329,1.2534187470604643,0.004,29,12,1000,999,20260920
real,NK cell,ENSG00000157601,MX1,MX1,2.8644811364812095,2.2944280457453874,3.362471591531578,0.002,29,12,1000,999,20260920
real,NK cell,ENSG00000089127,OAS1,OAS1,2.5139737301859166,1.9280748293584125,3.0563019868325414,0.002,29,12,1000,999,20260920
real,NK cell,ENSG00000135114,OASL,OASL,1.6606478107799878,1.0882072416507103,2.2831329154459525,0.002,29,12,1000,999,20260920
real,NK cell,ENSG00000059378,PARP12,PARP12,0.8222313306575174,0.46922303331700904,1.195075631250763,0.007,29,12,1000,999,20260920
real,NK cell,ENSG00000173193,PARP14,PARP14,0.8626876473288445,0.57634489810981,1.1661932585762562,0.002,29,12,1000,999,20260920
real,NK cell,ENSG00000138496,PARP9,PARP9,1.4167485642693673,0.9555530522465332,1.8229384540282403,0.002,29,12,1000,999,20260920
real,NK cell,ENSG00000188313,PLSCR1,PLSCR1,1.6467727564625658,1.1493444692990988,2.0754867720554007,0.002,29,12,1000,999,20260920
real,NK cell,ENSG00000138035,PNPT1,PNPT1,0.48743937269250276,0.09211952290432666,0.9000539108821518,0.056,29,12,1000,999,20260920
real,NK cell,ENSG00000104312,RIPK2,RIPK2,0.3449624823509319,0.046174245796757114,0.6351900535601853,0.094,29,12,1000,999,20260920
real,NK cell,ENSG00000092098,RNF31,RNF31,0.9301223998521241,0.3847340939054383,1.6175680053114405,0.018,29,12,1000,999,20260920
real,NK cell,ENSG00000134321,RSAD2,RSAD2,2.7118183933973192,1.8210684414322988,3.6407562926979233,0.002,29,12,1000,999,20260920
real,NK cell,ENSG00000205413,SAMD9,SAMD9,0.48641753428510887,0.23954303257562767,0.744960729354054,0.022,29,12,1000,999,20260920
real,NK cell,ENSG00000177409,SAMD9L,SAMD9L,0.6259198830937137,0.3154878343172154,0.9418983999808922,0.012,29,12,1000,999,20260920
real,NK cell,ENSG00000188404,SELL,SELL,0.48298822399019575,0.07979482002095975,0.8524104621848522,0.112,29,12,1000,999,20260920
real,NK cell,ENSG00000135899,SP110,SP110,0.40363847199024555,0.177601196347491,0.613768667873952,0.026,29,12,1000,999,20260920
real,NK cell,ENSG00000170581,STAT2,STAT2,0.6439294767804334,0.23342708495389516,1.0557404420937564,0.027,29,12,1000,999,20260920
real,NK cell,ENSG00000196116,TDRD7,TDRD7,0.0015571412092497898,-0.5096511620583756,0.428236365520751,0.998,29,12,1000,999,20260920
real,NK cell,ENSG00000146859,TMEM140,TMEM140,0.5159199060789184,0.07106844343976851,0.971081895374087,0.115,29,12,1000,999,20260920
real,NK cell,ENSG00000135148,TRAFD1,TRAFD1,0.4559276100758962,0.13088737948965093,0.7603035505068608,0.011,29,12,1000,999,20260920
real,NK cell,ENSG00000106785,TRIM14,TRIM14,0.2783191732546897,0.00021369257810982493,0.5358641902179164,0.134,29,12,1000,999,20260920
real,NK cell,ENSG00000121060,TRIM25,TRIM25,1.055380609265969,0.6653290087294536,1.4431291675675395,0.003,29,12,1000,999,20260920
real,NK cell,ENSG00000132256,TRIM5,TRIM5,0.6039733797292939,0.23340284252257076,0.9620735669035683,0.056,29,12,1000,999,20260920
real,NK cell,ENSG00000182179,UBA7,UBA7,0.44540587538643667,0.21969693689288408,0.6706690016027572,0.007,29,12,1000,999,20260920
real,NK cell,ENSG00000184979,USP18,USP18,2.731621105516504,2.2000958679717098,3.162029229456551,0.002,29,12,1000,999,20260920
real,NK cell,ENSG00000140105,WARS,WARS1,0.8955187311005297,0.4909816496063111,1.2722519124244362,0.008,29,12,1000,999,20260920
generated,DC,ENSG00000019582,CD74,CD74,-0.10934999169925622,-0.29950278905122135,0.09044386139976311,0.373,21,8,1000,999,20260921
generated,DC,ENSG00000134326,CMPK2,CMPK2,1.6517872015573203,0.5065982687592543,3.594289381364166,0.041,21,8,1000,999,20260921
generated,DC,ENSG00000137200,CMTR1,CMTR1,0.0,0.0,0.0,1.0,21,8,1000,999,20260921
generated,DC,ENSG00000184371,CSF1,CSF1,0.0,0.0,0.0,1.0,21,8,1000,999,20260921
generated,DC,ENSG00000169245,CXCL10,CXCL10,0.0,0.0,0.0,1.0,21,8,1000,999,20260921
generated,DC,ENSG00000169248,CXCL11,CXCL11,0.0,0.0,0.0,1.0,21,8,1000,999,20260921
generated,DC,ENSG00000137628,DDX60,DDX60,1.7721264199020053,0.5243322259035808,2.613732298734683,0.271,21,8,1000,999,20260921
generated,DC,ENSG00000055332,EIF2AK2,EIF2AK2,0.522457542724308,0.09065255330260891,1.0244225670290894,0.067,21,8,1000,999,20260921
generated,DC,ENSG00000133106,EPSTI1,EPSTI1,1.1458773275290342,0.6159773675189902,1.787668647342723,0.005,21,8,1000,999,20260921
generated,DC,ENSG00000112773,FAM46A,TENT5A,-0.37931820399987426,-1.6047706554859156,1.2090809465239025,0.617,21,8,1000,999,20260921
generated,DC,ENSG00000162645,GBP2,GBP2,0.7172668288261905,0.0890881584644646,1.5389036585416702,0.044,21,8,1000,999,20260921
generated,DC,ENSG00000162654,GBP4,GBP4,0.9785013154782606,0.20877748657051773,2.0302865223599116,0.054,21,8,1000,999,20260921
generated,DC,ENSG00000137198,GMPR,GMPR,0.0,0.0,0.0,1.0,21,8,1000,999,20260921
generated,DC,ENSG00000130589,HELZ2,HELZ2,0.16319454971748948,0.0,0.44285502506795027,1.0,21,8,1000,999,20260921
generated,DC,ENSG00000138642,HERC6,HERC6,0.5623853696725221,0.0,1.2810313706645342,1.0,21,8,1000,999,20260921
generated,DC,ENSG00000165949,IFI27,IFI27,2.740259383220367,0.9608337713150181,3.7316706346467208,0.168,21,8,1000,999,20260921
generated,DC,ENSG00000216490,IFI30,IFI30,-0.17729618535612707,-0.47880745838074606,0.11524011800325115,0.399,21,8,1000,999,20260921
generated,DC,ENSG00000068079,IFI35,IFI35,0.5581989645087148,0.1701985486128833,0.936542997948772,0.066,21,8,1000,999,20260921
generated,DC,ENSG00000137965,IFI44,IFI44,2.154443480280465,1.1245823829994932,4.43031087881839,0.003,21,8,1000,999,20260921
generated,DC,ENSG00000137959,IFI44L,IFI44L,1.644200446407066,0.9759695183095447,2.4406474851676117,0.002,21,8,1000,999,20260921
generated,DC,ENSG00000115267,IFIH1,IFIH1,0.0910975079643834,-1.399813902261219,1.7043500649323338,1.0,21,8,1000,999,20260921
generated,DC,ENSG00000119922,IFIT2,IFIT2,1.5643248993177719,0.49163829597877834,3.1201077561823447,0.038,21,8,1000,999,20260921
generated,DC,ENSG00000119917,IFIT3,IFIT3,2.140242623166787,0.8550766254895614,4.564588137322005,0.012,21,8,1000,999,20260921
generated,DC,ENSG00000185885,IFITM1,IFITM1,0.5750487210200328,0.2009423854842247,0.9308100735957803,0.114,21,8,1000,999,20260921
generated,DC,ENSG00000185201,IFITM2,IFITM2,0.25259745387880794,0.15644727956165827,0.35098300770579516,0.009,21,8,1000,999,20260921
generated,DC,ENSG00000142089,IFITM3,IFITM3,0.7476543071294549,0.5206592913035473,0.9610447830857036,0.001,21,8,1000,999,20260921
generated,DC,ENSG00000164136,IL15,IL15,0.0,0.0,0.0,1.0,21,8,1000,999,20260921
generated,DC,ENSG00000077238,IL4R,IL4R,-0.3916377918698004,-0.9249478425861032,0.2723154700324581,0.283,21,8,1000,999,20260921
generated,DC,ENSG00000104432,IL7,IL7,0.0,0.0,0.0,1.0,21,8,1000,999,20260921
generated,DC,ENSG00000185507,IRF7,IRF7,-0.5848334121089781,-0.9739972925087901,-0.19525043704419884,0.016,21,8,1000,999,20260921
generated,DC,ENSG00000187608,ISG15,ISG15,1.0693278528416743,0.6931350675749738,1.4616901188354037,0.001,21,8,1000,999,20260921
generated,DC,ENSG00000172183,ISG20,ISG20,0.22747958574086471,-0.3133692066643595,0.8955242714669873,0.423,21,8,1000,999,20260921
generated,DC,ENSG00000078081,LAMP3,LAMP3,0.0,0.0,0.0,1.0,21,8,1000,999,20260921
generated,DC,ENSG00000002549,LAP3,LAP3,0.3903184722947927,0.1611140437775977,0.6233381432886578,0.013,21,8,1000,999,20260921
generated,DC,ENSG00000139679,LPAR6,LPAR6,0.5238801363483198,0.12911977312445005,0.9730901184229043,0.085,21,8,1000,999,20260921
generated,DC,ENSG00000155363,MOV10,MOV10,0.0,0.0,0.0,1.0,21,8,1000,999,20260921
generated,DC,ENSG00000157601,MX1,MX1,0.5761958672118545,0.12782654882475714,1.0617212577260449,0.086,21,8,1000,999,20260921
generated,DC,ENSG00000089127,OAS1,OAS1,0.29019284153696323,-0.3806101501799,0.9518775593694995,0.484,21,8,1000,999,20260921
generated,DC,ENSG00000135114,OASL,OASL,1.6904437295681216,0.692970520665058,2.8304573993262103,0.023,21,8,1000,999,20260921
generated,DC,ENSG00000059378,PARP12,PARP12,-0.26460587922385,-1.3099445225616082,1.1272952755852819,0.788,21,8,1000,999,20260921
generated,DC,ENSG00000173193,PARP14,PARP14,1.1023903153569117,0.6437184698720598,1.5992199225554022,0.001,21,8,1000,999,20260921
generated,DC,ENSG00000138496,PARP9,PARP9,0.1859008753940041,-0.37335332924932224,0.8801458114989102,0.65,21,8,1000,999,20260921
generated,DC,ENSG00000188313,PLSCR1,PLSCR1,0.6453469737562187,0.4331289867384275,0.9033967028354898,0.001,21,8,1000,999,20260921
generated,DC,ENSG00000138035,PNPT1,PNPT1,0.6107544145692759,-0.824708349504764,2.2143292354496906,0.51,21,8,1000,999,20260921
generated,DC,ENSG00000104312,RIPK2,RIPK2,0.5920514433458808,0.12567952566397803,1.1382802540994492,0.051,21,8,1000,999,20260921
generated,DC,ENSG00000092098,RNF31,RNF31,0.0,0.0,0.0,1.0,21,8,1000,999,20260921
generated,DC,ENSG00000134321,RSAD2,RSAD2,1.1833831625477675,-0.34341118949415167,3.0752384553585395,0.337,21,8,1000,999,20260921
generated,DC,ENSG00000205413,SAMD9,SAMD9,0.5733536607077799,-0.08658449287463842,1.4924558387032376,0.094,21,8,1000,999,20260921
generated,DC,ENSG00000177409,SAMD9L,SAMD9L,0.8191608605660492,0.12591767389170794,1.7013227122270413,0.05,21,8,1000,999,20260921
generated,DC,ENSG00000188404,SELL,SELL,-0.22194105064437034,-0.4205498994944331,-0.025052948918323974,0.069,21,8,1000,999,20260921
generated,DC,ENSG00000135899,SP110,SP110,0.12544202455838988,-0.20462046638390985,0.48599402376511663,0.545,21,8,1000,999,20260921
generated,DC,ENSG00000170581,STAT2,STAT2,0.2642228276892322,-0.19245767465282276,0.8651732869104194,0.327,21,8,1000,999,20260921
generated,DC,ENSG00000196116,TDRD7,TDRD7,0.0,0.0,0.0,1.0,21,8,1000,999,20260921
generated,DC,ENSG00000146859,TMEM140,TMEM140,0.0,0.0,0.0,1.0,21,8,1000,999,20260921
generated,DC,ENSG00000135148,TRAFD1,TRAFD1,0.0,0.0,0.0,1.0,21,8,1000,999,20260921
generated,DC,ENSG00000106785,TRIM14,TRIM14,0.015687445797572423,-0.6284857979449976,0.7130273272042936,0.977,21,8,1000,999,20260921
generated,DC,ENSG00000121060,TRIM25,TRIM25,0.5679611118780099,0.0,1.1392247780437637,0.617,21,8,1000,999,20260921
generated,DC,ENSG00000132256,TRIM5,TRIM5,0.2734765017221055,0.0,0.7014612272364156,1.0,21,8,1000,999,20260921
generated,DC,ENSG00000182179,UBA7,UBA7,0.1979429865561385,0.0,0.5272556201249082,1.0,21,8,1000,999,20260921
generated,DC,ENSG00000184979,USP18,USP18,0.0,0.0,0.0,1.0,21,8,1000,999,20260921
generated,DC,ENSG00000140105,WARS,WARS1,0.683671037097128,0.11491440271413934,1.391746663017489,0.072,21,8,1000,999,20260921
real,DC,ENSG00000019582,CD74,CD74,-0.024838934587985084,-0.26719696442188967,0.22268354355308428,0.866,21,8,1000,999,20260921
real,DC,ENSG00000134326,CMPK2,CMPK2,1.823838758814966,1.1164001867102038,2.519780005407649,0.011,21,8,1000,999,20260921
real,DC,ENSG00000137200,CMTR1,CMTR1,0.3191687837805696,-0.27719556223003744,0.8723907311774147,0.495,21,8,1000,999,20260921
real,DC,ENSG00000184371,CSF1,CSF1,-1.1452829072996455,-2.0649937220331895,0.28422621404062676,0.108,21,8,1000,999,20260921
real,DC,ENSG00000169245,CXCL10,CXCL10,2.196643381320071,-1.2388026128275411,6.24959467332176,0.64,21,8,1000,999,20260921
real,DC,ENSG00000169248,CXCL11,CXCL11,2.297948067593792,0.0,3.312817242189157,0.4,21,8,1000,999,20260921
real,DC,ENSG00000137628,DDX60,DDX60,1.6231975119051896,0.791414787995667,2.3968392746169065,0.022,21,8,1000,999,20260921
real,DC,ENSG00000055332,EIF2AK2,EIF2AK2,1.3065029799467234,0.8437315237102025,1.7849275401247156,0.004,21,8,1000,999,20260921
real,DC,ENSG00000133106,EPSTI1,EPSTI1,1.9933002679285368,1.39465132391196,2.5788347928520405,0.005,21,8,1000,999,20260921
real,DC,ENSG00000112773,FAM46A,TENT5A,0.3475342725560449,-0.005161513664461568,0.7010623463367629,0.161,21,8,1000,999,20260921
real,DC,ENSG00000162645,GBP2,GBP2,0.32975682477183715,-0.09158691009400032,0.7000339784504576,0.366,21,8,1000,999,20260921
real,DC,ENSG00000162654,GBP4,GBP4,0.5232440214959396,0.030162677631561417,1.1729618998501203,0.078,21,8,1000,999,20260921
real,DC,ENSG00000137198,GMPR,GMPR,1.308572469123564,0.4647557522980893,2.389749949541882,0.032,21,8,1000,999,20260921
real,DC,ENSG00000130589,HELZ2,HELZ2,1.1680050754245055,0.7238494565331388,1.5611256171454202,0.005,21,8,1000,999,20260921
real,DC,ENSG00000138642,HERC6,HERC6,1.1228921984245188,0.13590027378213798,2.0936817150537443,0.085,21,8,1000,999,20260921
real,DC,ENSG00000165949,IFI27,IFI27,6.040770779572757,4.326966083210691,8.878249359559504,0.022,21,8,1000,999,20260921
real,DC,ENSG00000216490,IFI30,IFI30,0.13706696294871706,-0.18753791685303983,0.4561625001521715,0.523,21,8,1000,999,20260921
real,DC,ENSG00000068079,IFI35,IFI35,0.9057429029200605,0.517546602815362,1.269413104080894,0.022,21,8,1000,999,20260921
real,DC,ENSG00000137965,IFI44,IFI44,2.3458657752834595,1.716796415921948,2.991503074962135,0.005,21,8,1000,999,20260921
real,DC,ENSG00000137959,IFI44L,IFI44L,3.1084076171006823,2.057736637007791,4.154598996842511,0.007,21,8,1000,999,20260921
real,DC,ENSG00000115267,IFIH1,IFIH1,1.4133814231165485,0.8115306243363702,1.9925296276941458,0.014,21,8,1000,999,20260921
real,DC,ENSG00000119922,IFIT2,IFIT2,1.1110909599637075,0.4860091792850003,1.7908721652592705,0.029,21,8,1000,999,20260921
real,DC,ENSG00000119917,IFIT3,IFIT3,3.088252477293265,2.08863800473079,4.055522314850836,0.008,21,8,1000,999,20260921
real,DC,ENSG00000185885,IFITM1,IFITM1,2.4461604686769047,1.6107474256132586,3.354352459829476,0.005,21,8,1000,999,20260921
real,DC,ENSG00000185201,IFITM2,IFITM2,0.8184561792047376,0.4643615044258748,1.1416880187336689,0.009,21,8,1000,999,20260921
real,DC,ENSG00000142089,IFITM3,IFITM3,2.5046831775656706,1.7204724166346272,3.3625162109737134,0.003,21,8,1000,999,20260921
real,DC,ENSG00000164136,IL15,IL15,0.5458952626276564,-0.22493943344304043,1.2225050899758318,0.394,21,8,1000,999,20260921
real,DC,ENSG00000077238,IL4R,IL4R,0.25260501095007887,0.01510186449961829,0.4903332373888554,0.13,21,8,1000,999,20260921
real,DC,ENSG00000104432,IL7,IL7,0.5589470583781897,-0.05688757919432908,1.0553779680279,0.289,21,8,1000,999,20260921
real,DC,ENSG00000185507,IRF7,IRF7,0.10487293251555974,-0.3660504211738309,0.5532008173626812,0.777,21,8,1000,999,20260921
real,DC,ENSG00000187608,ISG15,ISG15,2.2732248541051607,1.555378519846395,2.950629763636676,0.005,21,8,1000,999,20260921
real,DC,ENSG00000172183,ISG20,ISG20,1.2917587484607476,0.7588152558950301,1.8134709735857912,0.007,21,8,1000,999,20260921
real,DC,ENSG00000078081,LAMP3,LAMP3,-0.6505662246970632,-2.3499737113815624,1.7255278703055092,0.623,21,8,1000,999,20260921
real,DC,ENSG00000002549,LAP3,LAP3,0.7727777754719676,0.4117757796901473,1.1263874399521188,0.021,21,8,1000,999,20260921
real,DC,ENSG00000139679,LPAR6,LPAR6,0.42544601950616107,0.01629491294474205,0.884137280376521,0.166,21,8,1000,999,20260921
real,DC,ENSG00000155363,MOV10,MOV10,0.37515991765657214,-0.2593291605796349,1.013391080415698,0.297,21,8,1000,999,20260921
real,DC,ENSG00000157601,MX1,MX1,2.131014155204077,1.5133086488695222,2.6630740494112075,0.007,21,8,1000,999,20260921
real,DC,ENSG00000089127,OAS1,OAS1,1.1353916321328505,0.6957622645918506,1.5166033104170487,0.015,21,8,1000,999,20260921
real,DC,ENSG00000135114,OASL,OASL,2.2450439527222557,1.4695063313087906,3.03550995381407,0.007,21,8,1000,999,20260921
real,DC,ENSG00000059378,PARP12,PARP12,1.0463332361600282,0.6518583263893466,1.41612657888589,0.004,21,8,1000,999,20260921
real,DC,ENSG00000173193,PARP14,PARP14,1.2474045004349283,0.7430898500887271,1.7820989341987064,0.007,21,8,1000,999,20260921
real,DC,ENSG00000138496,PARP9,PARP9,1.8326486641609543,1.2452573906875233,2.3749749429942004,0.002,21,8,1000,999,20260921
real,DC,ENSG00000188313,PLSCR1,PLSCR1,1.0415547041553692,0.6857593154787267,1.3753604306113483,0.004,21,8,1000,999,20260921
real,DC,ENSG00000138035,PNPT1,PNPT1,0.6068482629653322,0.12352048550789377,1.0601043655625917,0.069,21,8,1000,999,20260921
real,DC,ENSG00000104312,RIPK2,RIPK2,0.591363763855382,0.3501221007748275,0.8013974901140338,0.001,21,8,1000,999,20260921
real,DC,ENSG00000092098,RNF31,RNF31,0.1330479689778263,-0.8469191869411383,1.1189139907323682,0.829,21,8,1000,999,20260921
real,DC,ENSG00000134321,RSAD2,RSAD2,2.3133166747111535,1.4783908594152677,3.2131460001367307,0.008,21,8,1000,999,20260921
real,DC,ENSG00000205413,SAMD9,SAMD9,0.40587055044011877,-0.19425765984188778,0.9370082143714189,0.275,21,8,1000,999,20260921
real,DC,ENSG00000177409,SAMD9L,SAMD9L,0.9975594032845017,0.44113070354260164,1.5317358968609838,0.045,21,8,1000,999,20260921
real,DC,ENSG00000188404,SELL,SELL,0.1451556021965319,-0.09590659738113723,0.39325706153151885,0.357,21,8,1000,999,20260921
